time	V(voa)	V(vosc)
2.094382618758963e-03	2.669929e+00	1.330701e+00
2.094539937989941e-03	2.616175e+00	1.295095e+00
2.094850266128302e-03	2.475361e+00	1.222911e+00
2.095292748893435e-03	2.259670e+00	1.112748e+00
2.095858617346662e-03	1.963333e+00	9.590698e-01
2.096990354253116e-03	1.301221e+00	6.290036e-01
2.097205469790600e-03	1.163150e+00	5.615468e-01
2.097635700865567e-03	8.802087e-01	4.163828e-01
2.098496163015503e-03	2.734265e-01	1.140609e-01
2.098568611381232e-03	2.196503e-01	8.758178e-02
2.098749732295554e-03	8.394821e-02	1.941298e-02
2.098840292752715e-03	1.520057e-02	-1.513223e-02
2.098876516935579e-03	-1.246287e-02	-2.905780e-02
2.098948965301308e-03	-6.808057e-02	-5.700428e-02
2.099003301575604e-03	-1.100605e-01	-7.811437e-02
2.099075749941333e-03	-1.663566e-01	-1.064824e-01
2.099220646672791e-03	-2.801102e-01	-1.639441e-01
2.099510440135707e-03	-5.122563e-01	-2.817621e-01
2.100090027061538e-03	-9.950291e-01	-5.288701e-01
2.101249200913201e-03	-2.033440e+00	-1.049982e+00
2.101789648328417e-03	-2.549872e+00	-1.304814e+00
2.101998066062797e-03	-2.719158e+00	-1.406416e+00
2.102110534711003e-03	-2.752672e+00	-1.461571e+00
2.102412514245373e-03	-2.795257e+00	-1.607066e+00
2.102575422718058e-03	-2.814789e+00	-1.683433e+00
2.102776600024151e-03	-2.835199e+00	-1.775406e+00
2.103178954636337e-03	-2.872661e+00	-1.952730e+00
2.103622844039157e-03	-2.908026e+00	-2.137765e+00
2.104309192151808e-03	-2.956571e+00	-2.400151e+00
2.105278420201293e-03	-3.014157e+00	-2.730350e+00
2.106207184987418e-03	-3.060087e+00	-2.998209e+00
2.107500682710031e-03	-3.109708e+00	-3.313328e+00
2.107667062058700e-03	-3.114993e+00	-3.347892e+00
2.107999820756037e-03	-3.124894e+00	-3.406775e+00
2.108665338150711e-03	-3.141943e+00	-3.505179e+00
2.109996372940061e-03	-3.165800e+00	-3.636293e+00
2.112059227687911e-03	-3.178871e+00	-3.706946e+00
2.114243152581397e-03	-3.165634e+00	-3.627911e+00
2.116472174873599e-03	-3.128271e+00	-3.426290e+00
2.116735872735258e-03	-3.122297e+00	-3.392961e+00
2.117263268458578e-03	-3.109816e+00	-3.316091e+00
2.117395117389407e-03	-3.106508e+00	-3.296103e+00
2.117658815251067e-03	-3.099768e+00	-3.254831e+00
2.117741220832836e-03	-3.097605e+00	-3.241712e+00
2.117840107530958e-03	-3.094988e+00	-3.225698e+00
2.117971956461788e-03	-3.091448e+00	-3.204005e+00
2.118235654323448e-03	-3.084198e+00	-3.159502e+00
2.118763050046767e-03	-3.069048e+00	-3.066420e+00
2.119817841493406e-03	-3.036366e+00	-2.867009e+00
2.121927424386683e-03	-2.962980e+00	-2.438604e+00
2.124147204414776e-03	-2.874748e+00	-1.963742e+00
2.126622540892018e-03	-2.735648e+00	-1.420022e+00
2.127192621109918e-03	-2.599180e+00	-1.292465e+00
2.127437384438320e-03	-2.490587e+00	-1.236006e+00
2.128051808648790e-03	-2.188826e+00	-1.083453e+00
2.128490285683160e-03	-1.957495e+00	-9.661996e-01
2.128935385650072e-03	-1.708608e+00	-8.399215e-01
2.129601355315702e-03	-1.309240e+00	-6.364920e-01
2.130448635935778e-03	-7.543831e-01	-3.540944e-01
2.131528231262942e-03	2.936080e-02	3.154046e-02
2.131533660681716e-03	3.350936e-02	3.357698e-02
2.131543162164570e-03	4.077958e-02	3.723826e-02
2.131575738677214e-03	6.579148e-02	4.982280e-02
2.131619174027405e-03	9.927344e-02	6.667841e-02
2.131706044727788e-03	1.666557e-01	1.006509e-01
2.131879786128555e-03	3.030916e-01	1.696396e-01
2.132227268930088e-03	5.826338e-01	3.117764e-01
2.132922234533154e-03	1.168260e+00	6.124783e-01
2.134312165739286e-03	2.443294e+00	1.248238e+00
2.134660126018725e-03	2.727081e+00	1.414389e+00
2.134854078732085e-03	2.770331e+00	1.508691e+00
2.135031595031809e-03	2.791971e+00	1.593767e+00
2.135213024585974e-03	2.814553e+00	1.679045e+00
2.135387494947356e-03	2.831601e+00	1.759205e+00
2.135652370477181e-03	2.857864e+00	1.877605e+00
2.135954228475544e-03	2.883590e+00	2.007215e+00
2.136504399157256e-03	2.927394e+00	2.230484e+00
2.137103411369905e-03	2.968543e+00	2.451834e+00
2.138301435795202e-03	3.038892e+00	2.852219e+00
2.138510565744384e-03	3.049135e+00	2.915064e+00
2.138928825642746e-03	3.069036e+00	3.026093e+00
2.139765345439472e-03	3.103770e+00	3.215392e+00
2.141438385032922e-03	3.154565e+00	3.526792e+00
2.141680883651054e-03	3.159734e+00	3.562143e+00
2.142165880887318e-03	3.169148e+00	3.613825e+00
2.143135875359845e-03	3.182661e+00	3.680487e+00
2.145075864304898e-03	3.190350e+00	3.708793e+00
2.147192469122456e-03	3.172919e+00	3.610115e+00
2.149203954352706e-03	3.135597e+00	3.388674e+00
2.152133641852706e-03	3.053953e+00	2.938423e+00
2.152499852790206e-03	3.041622e+00	2.872066e+00
2.153232274665206e-03	3.016250e+00	2.725327e+00
2.154697118415206e-03	2.961880e+00	2.418482e+00
2.157626805915206e-03	2.837841e+00	1.783566e+00
2.158630876863776e-03	2.784995e+00	1.562499e+00
2.159213760633110e-03	2.743198e+00	1.433494e+00
2.159542030300521e-03	2.701510e+00	1.360753e+00
2.159691595776673e-03	2.666490e+00	1.327350e+00
2.159848223221760e-03	2.609711e+00	1.291847e+00
2.160145641961566e-03	2.474637e+00	1.222518e+00
2.160569068022622e-03	2.268539e+00	1.117394e+00
2.161067594099450e-03	2.009353e+00	9.842941e-01
2.161901375458240e-03	1.535857e+00	7.396485e-01
2.163216013775492e-03	6.863327e-01	3.211551e-01
2.163304925304192e-03	6.240203e-01	2.908611e-01
2.163482748361591e-03	4.982179e-01	2.271157e-01
2.163838394476389e-03	2.396033e-01	9.534077e-02
2.164549686705987e-03	-3.056357e-01	-1.772296e-01
2.164662733261349e-03	-3.961995e-01	-2.220550e-01
2.164888826372073e-03	-5.792053e-01	-3.148000e-01
2.165341012593520e-03	-9.564600e-01	-5.071260e-01
2.166245385036416e-03	-1.755482e+00	-9.085137e-01
2.166982693736893e-03	-2.449966e+00	-1.254080e+00
2.167145389364489e-03	-2.607809e+00	-1.333363e+00
2.167241236692009e-03	-2.693064e+00	-1.380512e+00
2.167296233725930e-03	-2.724427e+00	-1.407641e+00
2.167365296454209e-03	-2.742822e+00	-1.441638e+00
2.167577533280263e-03	-2.778700e+00	-1.544662e+00
2.167767403301417e-03	-2.802801e+00	-1.634724e+00
2.168005848849454e-03	-2.828723e+00	-1.744662e+00
2.168482739945527e-03	-2.873204e+00	-1.955398e+00
2.168992045319789e-03	-2.913686e+00	-2.167488e+00
2.169619783836968e-03	-2.957451e+00	-2.407205e+00
2.170507839235492e-03	-3.010649e+00	-2.709943e+00
2.171463825565369e-03	-3.058260e+00	-2.987079e+00
2.172774761016542e-03	-3.109104e+00	-3.309129e+00
2.172935640065859e-03	-3.114165e+00	-3.342815e+00
2.173257398164494e-03	-3.123826e+00	-3.400340e+00
2.173900914361763e-03	-3.140569e+00	-3.497226e+00
2.175187946756302e-03	-3.164417e+00	-3.627947e+00
2.177281837026537e-03	-3.178898e+00	-3.707257e+00
2.179404015029241e-03	-3.167181e+00	-3.636966e+00
2.181730792054059e-03	-3.129123e+00	-3.431335e+00
2.181995776049886e-03	-3.123155e+00	-3.398262e+00
2.182525744041540e-03	-3.110681e+00	-3.321398e+00
2.182658236039454e-03	-3.107372e+00	-3.301400e+00
2.182923220035281e-03	-3.100627e+00	-3.259538e+00
2.183453188026935e-03	-3.086429e+00	-3.173257e+00
2.183585680024849e-03	-3.082711e+00	-3.150961e+00
2.183850664020675e-03	-3.075159e+00	-3.104784e+00
2.184380632012330e-03	-3.059426e+00	-3.008676e+00
2.185440567995638e-03	-3.025655e+00	-2.804087e+00
2.187560439962255e-03	-2.950319e+00	-2.368041e+00
2.189691198983198e-03	-2.863868e+00	-1.909776e+00
2.191742921024956e-03	-2.751854e+00	-1.458822e+00
2.192378172298485e-03	-2.640347e+00	-1.317580e+00
2.192585533449202e-03	-2.559788e+00	-1.270299e+00
2.193117809682875e-03	-2.304307e+00	-1.142240e+00
2.193887512724823e-03	-1.901858e+00	-9.382497e-01
2.194300435167433e-03	-1.668309e+00	-8.195855e-01
2.195039124676047e-03	-1.219789e+00	-5.914190e-01
2.195807895624297e-03	-7.104424e-01	-3.392932e-01
2.195950547126733e-03	-6.104128e-01	-2.899079e-01
2.196235850131606e-03	-4.073512e-01	-1.865435e-01
2.196806456141351e-03	1.681844e-02	2.949688e-02
2.197622840694306e-03	6.654804e-01	3.530260e-01
2.197826936832544e-03	8.368226e-01	4.377853e-01
2.198235129109021e-03	1.185590e+00	6.155081e-01
2.199051513661976e-03	1.919213e+00	9.840185e-01
2.199715809668878e-03	2.550740e+00	1.298677e+00
2.199861991105883e-03	2.685422e+00	1.370273e+00
2.199941970542102e-03	2.729401e+00	1.409641e+00
2.200018048304613e-03	2.746557e+00	1.447006e+00
2.200278085701680e-03	2.787293e+00	1.572346e+00
2.200543137896801e-03	2.818056e+00	1.696341e+00
2.200847732627577e-03	2.848552e+00	1.833476e+00
2.201456922089130e-03	2.901170e+00	2.091213e+00
2.202270131124657e-03	2.960487e+00	2.404119e+00
2.203338711670258e-03	3.025192e+00	2.758645e+00
2.204749179227981e-03	3.091997e+00	3.160075e+00
2.204942282119306e-03	3.099465e+00	3.207668e+00
2.204990557842137e-03	3.101310e+00	3.218466e+00
2.205087109287800e-03	3.104957e+00	3.239608e+00
2.205280212179125e-03	3.111995e+00	3.280960e+00
2.205328487901956e-03	3.113692e+00	3.291023e+00
2.205425039347618e-03	3.117044e+00	3.310513e+00
2.205618142238944e-03	3.123500e+00	3.347787e+00
2.206004348021594e-03	3.135437e+00	3.415477e+00
2.206776759586894e-03	3.155546e+00	3.524469e+00
2.208321582717494e-03	3.181730e+00	3.651989e+00
2.210993557110725e-03	3.188363e+00	3.672298e+00
2.213689136390553e-03	3.153618e+00	3.483121e+00
2.216204962687855e-03	3.092146e+00	3.159689e+00
2.216571173625355e-03	3.081052e+00	3.099627e+00
2.217303595500355e-03	3.058053e+00	2.963669e+00
2.218768439250355e-03	3.007845e+00	2.671921e+00
2.221698126750355e-03	2.893298e+00	2.051338e+00
2.223966300893290e-03	2.782941e+00	1.554727e+00
2.224743180758659e-03	2.717190e+00	1.382369e+00
2.225082478958223e-03	2.634812e+00	1.306282e+00
2.225279316286239e-03	2.551724e+00	1.261185e+00
2.225726252276887e-03	2.338429e+00	1.153528e+00
2.226360915938932e-03	2.011540e+00	9.869595e-01
2.227020425932835e-03	1.641123e+00	7.965952e-01
2.228022492241814e-03	1.017691e+00	4.870631e-01
2.228199882622918e-03	8.985304e-01	4.286123e-01
2.228554663385128e-03	6.555479e-01	3.044764e-01
2.229264224909547e-03	1.417066e-01	4.820699e-02
2.229300077207542e-03	1.147095e-01	3.486610e-02
2.229371781803534e-03	6.052469e-02	7.548825e-03
2.229515190995517e-03	-4.898578e-02	-4.778241e-02
2.229802009379482e-03	-2.725622e-01	-1.612893e-01
2.230375646147414e-03	-7.378846e-01	-3.995990e-01
2.231522919683277e-03	-1.740405e+00	-9.032205e-01
2.232104252449438e-03	-2.284399e+00	-1.172272e+00
2.232454925068356e-03	-2.622866e+00	-1.341371e+00
2.232579663528512e-03	-2.718078e+00	-1.402571e+00
2.232662554207248e-03	-2.744497e+00	-1.443358e+00
2.232906515952170e-03	-2.783337e+00	-1.561706e+00
2.233071975904040e-03	-2.804207e+00	-1.640021e+00
2.233300935618689e-03	-2.828805e+00	-1.745539e+00
2.233758855047987e-03	-2.871802e+00	-1.948019e+00
2.234284151879614e-03	-2.913578e+00	-2.167189e+00
2.234885647436985e-03	-2.955734e+00	-2.397571e+00
2.235777424037287e-03	-3.009381e+00	-2.702610e+00
2.236737002265338e-03	-3.057475e+00	-2.982453e+00
2.238020031440129e-03	-3.107599e+00	-3.300081e+00
2.238183628723681e-03	-3.112844e+00	-3.334668e+00
2.238510823290787e-03	-3.122793e+00	-3.393856e+00
2.239165212424998e-03	-3.140013e+00	-3.493412e+00
2.240473990693419e-03	-3.164465e+00	-3.628258e+00
2.242525902294327e-03	-3.179025e+00	-3.708766e+00
2.244649572400871e-03	-3.167869e+00	-3.640780e+00
2.246998113698255e-03	-3.129858e+00	-3.435823e+00
2.247263718397720e-03	-3.123901e+00	-3.402876e+00
2.247794927796650e-03	-3.111447e+00	-3.323791e+00
2.248857346594511e-03	-3.083585e+00	-3.154853e+00
2.249122951293976e-03	-3.075938e+00	-3.109685e+00
2.249654160692907e-03	-3.060203e+00	-3.013321e+00
2.250716579490768e-03	-3.026409e+00	-2.808485e+00
2.252841417086489e-03	-2.950976e+00	-2.371696e+00
2.254957443312705e-03	-2.865260e+00	-1.916646e+00
2.257122768905079e-03	-2.744675e+00	-1.440367e+00
2.257756058778947e-03	-2.609186e+00	-1.298902e+00
2.257989127417274e-03	-2.509924e+00	-1.245317e+00
2.258501109684018e-03	-2.260837e+00	-1.120226e+00
2.259235866849172e-03	-1.872963e+00	-9.236417e-01
2.259738043754195e-03	-1.585418e+00	-7.773713e-01
2.260451983207504e-03	-1.145174e+00	-5.534859e-01
2.261306460560421e-03	-5.689854e-01	-2.679003e-01
2.261463107783396e-03	-4.566228e-01	-2.125293e-01
2.261776402229345e-03	-2.282978e-01	-9.621465e-02
2.262402991121244e-03	2.501112e-01	1.430046e-01
2.262487133358001e-03	3.168327e-01	1.760764e-01
2.262655417831514e-03	4.513119e-01	2.440903e-01
2.262991986778540e-03	7.265046e-01	3.839251e-01
2.263665124672591e-03	1.301733e+00	6.789584e-01
2.265011400460695e-03	2.548910e+00	1.300641e+00
2.265346955019680e-03	2.752259e+00	1.461051e+00
2.265602260324492e-03	2.790573e+00	1.584042e+00
2.265783450563129e-03	2.811549e+00	1.669511e+00
2.265979343701915e-03	2.832320e+00	1.759268e+00
2.266371129979489e-03	2.868890e+00	1.930794e+00
2.267104663450457e-03	2.927881e+00	2.231791e+00
2.267789472158262e-03	2.974874e+00	2.483018e+00
2.269159089573873e-03	3.052219e+00	2.907240e+00
2.270602190460613e-03	3.112983e+00	3.256961e+00
2.272265937437480e-03	3.160125e+00	3.528050e+00
2.274209519368472e-03	3.187536e+00	3.686051e+00
2.276395760516253e-03	3.187868e+00	3.681665e+00
2.279110964825355e-03	3.151274e+00	3.470491e+00
2.281570372252834e-03	3.090287e+00	3.148878e+00
2.281936583190334e-03	3.079090e+00	3.088233e+00
2.282669005065334e-03	3.055943e+00	2.951556e+00
2.284133848815334e-03	3.005479e+00	2.658741e+00
2.287063536315334e-03	2.890445e+00	2.037072e+00
2.289197609066349e-03	2.786936e+00	1.569540e+00
2.289966366474856e-03	2.727010e+00	1.399069e+00
2.290319603330983e-03	2.655681e+00	1.320179e+00
2.290489804200341e-03	2.591093e+00	1.281423e+00
2.290975011882640e-03	2.362647e+00	1.165720e+00
2.291273245012854e-03	2.213691e+00	1.089746e+00
2.291736866215530e-03	1.969419e+00	9.640259e-01
2.292664108620883e-03	1.434297e+00	6.832349e-01
2.294467096109389e-03	2.138355e-01	3.677008e-02
2.297396783609389e-03	-2.272297e+00	-1.174994e+00
2.297762994546889e-03	-2.629216e+00	-1.344284e+00
2.298011311667974e-03	-2.753806e+00	-1.465622e+00
2.298242648968671e-03	-2.787472e+00	-1.577255e+00
2.298390628979455e-03	-2.806113e+00	-1.647341e+00
2.298560680527726e-03	-2.824117e+00	-1.725894e+00
2.298900783624268e-03	-2.857531e+00	-1.878177e+00
2.299294556182144e-03	-2.890690e+00	-2.046519e+00
2.299869604763856e-03	-2.933839e+00	-2.276054e+00
2.300616838009505e-03	-2.982172e+00	-2.547750e+00
2.301479821174275e-03	-3.030130e+00	-2.821664e+00
2.302686798714272e-03	-3.083931e+00	-3.156216e+00
2.302840157269151e-03	-3.089764e+00	-3.193864e+00
2.302955176185311e-03	-3.094008e+00	-3.219591e+00
2.303108534740190e-03	-3.099488e+00	-3.253191e+00
2.303113327195030e-03	-3.099656e+00	-3.254226e+00
2.303201388552715e-03	-3.102703e+00	-3.272823e+00
2.303289449910400e-03	-3.105682e+00	-3.290936e+00
2.303377511268084e-03	-3.108595e+00	-3.308564e+00
2.303465572625769e-03	-3.111439e+00	-3.325708e+00
2.303553633983453e-03	-3.114216e+00	-3.342367e+00
2.303641695341138e-03	-3.116925e+00	-3.358542e+00
2.303729756698823e-03	-3.119566e+00	-3.374233e+00
2.304343190918340e-03	-3.136189e+00	-3.470726e+00
2.305570059357374e-03	-3.160558e+00	-3.604507e+00
2.307670965449189e-03	-3.177908e+00	-3.701926e+00
2.309694455605651e-03	-3.169473e+00	-3.649575e+00
2.312222423832927e-03	-3.130583e+00	-3.439743e+00
2.312497124284232e-03	-3.124498e+00	-3.406529e+00
2.313046525186844e-03	-3.111746e+00	-3.325427e+00
2.314145326992068e-03	-3.083075e+00	-3.151654e+00
2.314420027443373e-03	-3.075178e+00	-3.105066e+00
2.314969428345985e-03	-3.058912e+00	-3.005454e+00
2.316068230151209e-03	-3.023906e+00	-2.793451e+00
2.318265833761655e-03	-2.945568e+00	-2.341332e+00
2.320376003780009e-03	-2.859350e+00	-1.887694e+00
2.322145528859571e-03	-2.765803e+00	-1.499505e+00
2.322766753983905e-03	-2.697939e+00	-1.362425e+00
2.323003847039372e-03	-2.631332e+00	-1.309402e+00
2.323221877433699e-03	-2.536155e+00	-1.259561e+00
2.323516608526552e-03	-2.397445e+00	-1.189518e+00
2.323811339619405e-03	-2.252495e+00	-1.116140e+00
2.324106070712258e-03	-2.101303e+00	-1.039427e+00
2.324400801805112e-03	-1.943870e+00	-9.593795e-01
2.324695532897965e-03	-1.780196e+00	-8.759970e-01
2.324990263990818e-03	-1.610282e+00	-7.892796e-01
2.325284995083671e-03	-1.434126e+00	-6.992273e-01
2.326218740803924e-03	-8.339558e-01	-3.914434e-01
2.327512662900488e-03	1.038012e-01	9.288821e-02
2.329543030924343e-03	1.821610e+00	9.450096e-01
2.330256465750884e-03	2.495363e+00	1.272050e+00
2.330558079198945e-03	2.730021e+00	1.418006e+00
2.330708880592651e-03	2.764540e+00	1.491442e+00
2.331000319632131e-03	2.802815e+00	1.630670e+00
2.331146858431980e-03	2.818046e+00	1.698854e+00
2.331374873257442e-03	2.841936e+00	1.802541e+00
2.331645504493502e-03	2.866349e+00	1.921321e+00
2.332166948593471e-03	2.909975e+00	2.138565e+00
2.332775053950987e-03	2.953803e+00	2.370117e+00
2.333991264666018e-03	3.028015e+00	2.768589e+00
2.335568099200843e-03	3.100318e+00	3.209135e+00
2.335752453222659e-03	3.107196e+00	3.252393e+00
2.336121161266291e-03	3.120117e+00	3.328294e+00
2.336213338277199e-03	3.123122e+00	3.346346e+00
2.336397692299015e-03	3.128982e+00	3.380167e+00
2.336766400342647e-03	3.139825e+00	3.441754e+00
2.337503816429912e-03	3.158121e+00	3.541061e+00
2.338978648604441e-03	3.182034e+00	3.654006e+00
2.341801573458962e-03	3.186761e+00	3.662445e+00
2.344384554813730e-03	3.151391e+00	3.506649e+00
2.344721093875182e-03	3.144150e+00	3.469715e+00
2.345394171998088e-03	3.128750e+00	3.374925e+00
2.346740328243899e-03	3.092954e+00	3.167113e+00
2.347076867305352e-03	3.082869e+00	3.110285e+00
2.347749945428258e-03	3.062004e+00	2.986893e+00
2.349096101674069e-03	3.016632e+00	2.722230e+00
2.351788414165691e-03	2.913811e+00	2.156802e+00
2.354718101665691e-03	2.772611e+00	1.518020e+00
2.355542668085795e-03	2.673600e+00	1.334785e+00
2.355859173029017e-03	2.559348e+00	1.262611e+00
2.356254131188534e-03	2.368167e+00	1.168783e+00
2.356841428182259e-03	2.069692e+00	1.017811e+00
2.357478780781112e-03	1.717628e+00	8.395011e-01
2.357954470702950e-03	1.435651e+00	6.964411e-01
2.358597800604963e-03	1.028176e+00	4.889396e-01
2.359487723098492e-03	4.142345e-01	1.755018e-01
2.360705298661199e-03	-5.201401e-01	-2.860951e-01
2.360857791084242e-03	-6.457462e-01	-3.475794e-01
2.361162775930327e-03	-9.003146e-01	-4.768929e-01
2.361772745622498e-03	-1.429745e+00	-7.468929e-01
2.362821480942025e-03	-2.402023e+00	-1.232178e+00
2.363104360396323e-03	-2.671542e+00	-1.368077e+00
2.363239545420729e-03	-2.740716e+00	-1.434382e+00
2.363369566137440e-03	-2.763663e+00	-1.497928e+00
2.363556768125941e-03	-2.790436e+00	-1.587892e+00
2.363752259423469e-03	-2.813805e+00	-1.679519e+00
2.364042894741552e-03	-2.843328e+00	-1.811724e+00
2.364489423684592e-03	-2.883138e+00	-2.006269e+00
2.364966398440781e-03	-2.919898e+00	-2.200857e+00
2.365763385789550e-03	-2.973686e+00	-2.497819e+00
2.366602904218422e-03	-3.021616e+00	-2.773500e+00
2.367721658067082e-03	-3.074172e+00	-3.081136e+00
2.368948036820600e-03	-3.117955e+00	-3.363768e+00
2.369128376426727e-03	-3.123209e+00	-3.398532e+00
2.369489055638983e-03	-3.133059e+00	-3.457011e+00
2.370210414063494e-03	-3.149613e+00	-3.551678e+00
2.371653130912516e-03	-3.171095e+00	-3.667370e+00
2.373790988676541e-03	-3.177844e+00	-3.702156e+00
2.375896089516922e-03	-3.159455e+00	-3.594986e+00
2.377910674320971e-03	-3.122441e+00	-3.389224e+00
2.378276885258471e-03	-3.113670e+00	-3.340157e+00
2.378597319828783e-03	-3.105777e+00	-3.291713e+00
2.378711760746752e-03	-3.102875e+00	-3.273940e+00
2.378757537113939e-03	-3.101701e+00	-3.266741e+00
2.378849089848314e-03	-3.099334e+00	-3.252198e+00
2.379032195317064e-03	-3.094512e+00	-3.222536e+00
2.379398406254564e-03	-3.084539e+00	-3.161039e+00
2.380130828129564e-03	-3.063343e+00	-3.030424e+00
2.381595671879564e-03	-3.016532e+00	-2.747837e+00
2.383940353782839e-03	-2.931370e+00	-2.262587e+00
2.386077196032557e-03	-2.841061e+00	-1.800792e+00
2.387199639454439e-03	-2.781995e+00	-1.554135e+00
2.387725244506640e-03	-2.743593e+00	-1.438422e+00
2.388021066139035e-03	-2.707441e+00	-1.373213e+00
2.388177179597504e-03	-2.673457e+00	-1.338563e+00
2.388321254990102e-03	-2.624513e+00	-1.306157e+00
2.388605442991827e-03	-2.498358e+00	-1.240554e+00
2.388946817816821e-03	-2.335046e+00	-1.157564e+00
2.389334807296556e-03	-2.139250e+00	-1.056816e+00
2.390110786256027e-03	-1.715180e+00	-8.349974e-01
2.391662744174969e-03	-7.357470e-01	-3.149489e-01
2.394359956664167e-03	1.384794e+00	7.186344e-01
2.394590199973663e-03	1.592275e+00	8.173779e-01
2.395287574050664e-03	2.237916e+00	1.141685e+00
2.395592755308895e-03	2.530926e+00	1.288772e+00
2.395753266484015e-03	2.680504e+00	1.367144e+00
2.395841430915977e-03	2.729872e+00	1.410464e+00
2.395921932345551e-03	2.747765e+00	1.449934e+00
2.396194901311464e-03	2.789659e+00	1.581133e+00
2.396472763041052e-03	2.821334e+00	1.710513e+00
2.396797429727173e-03	2.853278e+00	1.855621e+00
2.397446763099415e-03	2.908226e+00	2.127624e+00
2.398253836723212e-03	2.965929e+00	2.432861e+00
2.399447707952578e-03	3.036111e+00	2.816022e+00
2.401033178305330e-03	3.106505e+00	3.218094e+00
2.402565440561327e-03	3.152790e+00	3.516636e+00
2.402811220691238e-03	3.158138e+00	3.552631e+00
2.403302780951060e-03	3.167871e+00	3.606069e+00
2.404285901470703e-03	3.181864e+00	3.675174e+00
2.406252142509990e-03	3.189952e+00	3.705887e+00
2.408367244038429e-03	3.172656e+00	3.608474e+00
2.410384800096449e-03	3.135314e+00	3.413047e+00
2.410751011033949e-03	3.126378e+00	3.365547e+00
2.411025669237074e-03	3.119512e+00	3.324863e+00
2.411391880174574e-03	3.109950e+00	3.267785e+00
2.412124302049574e-03	3.089448e+00	3.148461e+00
2.412307407518324e-03	3.083998e+00	3.117251e+00
2.412673618455824e-03	3.072886e+00	3.051890e+00
2.413406040330824e-03	3.049505e+00	2.914611e+00
2.414870884080824e-03	2.998661e+00	2.620726e+00
2.417800571580824e-03	2.882852e+00	1.999214e+00
2.419640562676148e-03	2.794126e+00	1.597074e+00
2.420397801726217e-03	2.741608e+00	1.429795e+00
2.420770032638530e-03	2.689084e+00	1.347326e+00
2.420937219639431e-03	2.641006e+00	1.309788e+00
2.421163069041984e-03	2.545476e+00	1.258086e+00
2.421609972435708e-03	2.332370e+00	1.150298e+00
2.421967375015019e-03	2.151954e+00	1.057615e+00
2.422682180173641e-03	1.763611e+00	8.569734e-01
2.423814387248330e-03	1.072729e+00	5.147086e-01
2.423980836390548e-03	9.622712e-01	4.607492e-01
2.424313734674982e-03	7.372699e-01	3.458854e-01
2.424979531243851e-03	2.627733e-01	1.088428e-01
2.425053960087141e-03	2.074939e-01	8.148776e-02
2.425202817773722e-03	9.611680e-02	2.515744e-02
2.425500533146885e-03	-1.315423e-01	-8.907438e-02
2.425564808308993e-03	-1.817029e-01	-1.141282e-01
2.425693358633209e-03	-2.826326e-01	-1.651078e-01
2.425950459281640e-03	-4.881397e-01	-2.692932e-01
2.426464660578503e-03	-9.136950e-01	-4.867022e-01
2.427493063172229e-03	-1.822302e+00	-9.431235e-01
2.428014133857640e-03	-2.311452e+00	-1.185477e+00
2.428328556660293e-03	-2.614930e+00	-1.337185e+00
2.428442610537506e-03	-2.708698e+00	-1.393109e+00
2.428516242606136e-03	-2.738000e+00	-1.429348e+00
2.428651469064167e-03	-2.763670e+00	-1.495454e+00
2.428858019450003e-03	-2.792558e+00	-1.594294e+00
2.429131205979720e-03	-2.823379e+00	-1.721135e+00
2.429556117946233e-03	-2.864255e+00	-1.910697e+00
2.430068350897885e-03	-2.906046e+00	-2.127016e+00
2.430597085754220e-03	-2.944098e+00	-2.333415e+00
2.431445296948544e-03	-2.997070e+00	-2.631739e+00
2.432363462738041e-03	-3.045260e+00	-2.910671e+00
2.433603554437273e-03	-3.096894e+00	-3.217155e+00
2.434886777694341e-03	-3.135839e+00	-3.473950e+00
2.435075591204812e-03	-3.140242e+00	-3.504322e+00
2.435453218225755e-03	-3.148516e+00	-3.553352e+00
2.436208472267641e-03	-3.161821e+00	-3.628018e+00
2.437718980351412e-03	-3.176492e+00	-3.697065e+00
2.440244476700791e-03	-3.170300e+00	-3.644783e+00
2.442702192637490e-03	-3.133172e+00	-3.455968e+00
2.442973895909677e-03	-3.127261e+00	-3.423645e+00
2.443517302454051e-03	-3.114863e+00	-3.344619e+00
2.444604115542801e-03	-3.086924e+00	-3.175023e+00
2.444875818814988e-03	-3.079214e+00	-3.129480e+00
2.445419225359362e-03	-3.063325e+00	-3.031933e+00
2.446506038448111e-03	-3.029081e+00	-2.823876e+00
2.448679664625609e-03	-2.952307e+00	-2.378816e+00
2.450816674790205e-03	-2.865969e+00	-1.919826e+00
2.453247352728363e-03	-2.715698e+00	-1.384776e+00
2.453753009572966e-03	-2.562965e+00	-1.270809e+00
2.454049128368721e-03	-2.419909e+00	-1.201560e+00
2.454274241357917e-03	-2.311422e+00	-1.146561e+00
2.454499354347113e-03	-2.199082e+00	-1.089456e+00
2.454724467336310e-03	-2.082890e+00	-1.030245e+00
2.454949580325506e-03	-1.962845e+00	-9.689283e-01
2.455174693314702e-03	-1.838948e+00	-9.055054e-01
2.455399806303898e-03	-1.711198e+00	-8.399764e-01
2.455624919293094e-03	-1.579595e+00	-7.723414e-01
2.456709327114072e-03	-8.956169e-01	-4.315144e-01
2.456890604919312e-03	-7.716567e-01	-3.708341e-01
2.457253160529792e-03	-5.189013e-01	-2.417112e-01
